RECSEQ	EMPPID	ORDER_ID	SUB_DATE	PROFILE_ID	LINEITEMS	CREATE_DATE	UPDATE_DATE	START_DATE	PURCHASERID	ORDITEMQTY	ORDTDOL	TAX	GRANDTOTAL	EULAACCEPT	LOAD_DATE
0000005136	0005132808	o1112123	2012/07/23 00:00:00	5056163	1	2012/07/23 00:00:00	2012/07/23 00:00:00	2012/07/23 00:00:00	5056163	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005137	0005132811	o1112164	2012/07/23 00:00:00	5056304	1	2012/07/23 00:00:00	2012/07/23 00:00:00	2012/07/23 00:00:00	5056304	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005138	0005132815	o1121547	2012/07/23 00:00:00	5063597	1	2012/07/23 00:00:00	2012/07/23 00:00:00	2012/07/23 00:00:00	5063597	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005139	0005132816	o1820409	2013/01/11 00:00:00	5063718	1	2013/01/11 00:00:00	2014/01/11 00:00:00	2013/01/11 00:00:00	5063718	1	150.00	0.00	150.00	Y	2019/10/25 00:00:00
0000005140	0005132816	o4820367	2014/01/30 00:00:00	5063718	1	2014/01/30 00:00:00	2015/01/30 00:00:00	2014/01/30 00:00:00	5063718	1	200.00	0.00	200.00	Y	2019/10/25 00:00:00
0000005141	0005132816	o8120511	2014/11/06 00:00:00	5063718	1	2014/11/06 00:00:00	2016/08/01 00:00:00	2015/01/30 00:00:00	5063718	1	200.00	0.00	200.00	Y	2019/10/25 00:00:00
0000005142	0005132817	o1121577	2012/07/23 00:00:00	5063737	1	2012/07/23 00:00:00	2012/07/23 00:00:00	2012/07/23 00:00:00	5063737	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005143	0005132818	o1121590	2012/07/23 00:00:00	5063832	1	2012/07/23 00:00:00	2012/07/23 00:00:00	2012/07/23 00:00:00	5063832	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005144	0005132820	o1121592	2012/07/23 00:00:00	5063840	1	2012/07/23 00:00:00	2012/07/23 00:00:00	2012/07/23 00:00:00	5063840	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005145	0005132823	o1030391	2012/07/23 00:00:00	5064152	1	2012/07/23 00:00:00	2013/03/13 00:00:00	2012/07/23 00:00:00	5064152	1	270.14	0.00	270.14	Y	2019/10/25 00:00:00
0000005146	0005132827	o1121758	2012/07/23 00:00:00	5064701	1	2012/07/23 00:00:00	2012/07/23 00:00:00	2012/07/23 00:00:00	5064701	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005147	0005132830	o1030415	2012/07/23 00:00:00	5065211	1	2012/07/23 00:00:00	2013/07/23 00:00:00	2012/07/23 00:00:00	5065211	1	425.00	0.00	425.00	Y	2019/10/25 00:00:00
0000005148	0005132831	o1121891	2012/07/23 00:00:00	5065216	1	2012/07/23 00:00:00	2012/07/23 00:00:00	2012/07/23 00:00:00	5065216	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005149	0005132834	o1121961	2012/07/23 00:00:00	5065559	1	2012/07/23 00:00:00	2013/07/23 00:00:00	2012/07/23 00:00:00	5065559	1	212.50	0.00	212.50	Y	2019/10/25 00:00:00
0000005150	0005132835	o1122092	2012/07/23 00:00:00	5066266	1	2012/07/23 00:00:00	2012/07/23 00:00:00	2012/07/23 00:00:00	5066266	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005151	0005132844	o1030440	2012/07/24 00:00:00	5058843	1	2012/07/24 00:00:00	2013/07/24 00:00:00	2012/07/24 00:00:00	5058843	1	300.00	0.00	300.00	Y	2019/10/25 00:00:00
0000005152	0005132844	o2610901	2013/06/24 00:00:00	5058843	1	2013/06/24 00:00:00	2014/07/24 00:00:00	2013/07/24 00:00:00	5058843	1	300.00	0.00	300.00	Y	2019/10/25 00:00:00
0000005153	0005132844	o6160394	2014/05/20 00:00:00	5058843	1	2014/05/20 00:00:00	2016/02/11 00:00:00	2014/07/24 00:00:00	5058843	1	343.04	0.00	343.04	Y	2019/10/25 00:00:00
0000005154	0005132846	o1112953	2012/07/24 00:00:00	5059150	1	2012/07/24 00:00:00	2013/07/24 00:00:00	2012/07/24 00:00:00	5059150	2	840.00	0.00	840.00	Y	2019/10/25 00:00:00
0000005155	0005132846	o12190288	2015/07/27 00:00:00	5059150	1	2015/07/27 00:00:00	2016/05/12 00:00:00	2015/07/27 00:00:00	5059150	4	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005156	0005132846	o1420247	2012/10/04 00:00:00	5059150	1	2012/10/04 00:00:00	2013/10/04 00:00:00	2012/10/04 00:00:00	5059150	2	840.00	0.00	840.00	Y	2019/10/25 00:00:00
0000005157	0005132846	o3070016	2013/07/19 00:00:00	5059150	1	2013/07/19 00:00:00	2014/07/24 00:00:00	2013/07/24 00:00:00	5059150	4	1344.00	0.00	1344.00	Y	2019/10/25 00:00:00
0000005158	0005132846	o6820373	2014/07/25 00:00:00	5059150	1	2014/07/25 00:00:00	2015/07/25 00:00:00	2014/07/25 00:00:00	5059150	5	1680.00	0.00	1680.00	Y	2019/10/25 00:00:00
0000005159	0005132851	o1122206	2012/07/23 00:00:00	5066623	1	2012/07/23 00:00:00	2012/07/23 00:00:00	2012/07/23 00:00:00	5066623	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005160	0005132853	o1122564	2012/07/24 00:00:00	5067461	1	2012/07/24 00:00:00	2012/07/24 00:00:00	2012/07/24 00:00:00	5067461	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005161	0005132856	o1030436	2012/07/24 00:00:00	5067947	3	2012/07/24 00:00:00	2013/07/24 00:00:00	2012/07/24 00:00:00	5067947	3	1009.75	0.00	1009.75	Y	2019/10/25 00:00:00
0000005162	0005132857	o1122710	2012/07/24 00:00:00	5068183	1	2012/07/24 00:00:00	2012/07/24 00:00:00	2012/07/24 00:00:00	5068183	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005163	0005132863	o1113104	2012/07/24 00:00:00	5070022	1	2012/07/24 00:00:00	2012/07/24 00:00:00	2012/07/24 00:00:00	5070022	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005164	0005132879	o1123033	2012/07/24 00:00:00	5069998	1	2012/07/24 00:00:00	2012/07/24 00:00:00	2012/07/24 00:00:00	5069998	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005165	0005132889	o1123752	2012/09/05 00:00:00	5082371	1	2012/09/05 00:00:00	2012/09/05 00:00:00	2012/09/05 00:00:00	5082371	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005166	0005132893	o1123823	2012/07/25 00:00:00	5082789	1	2012/07/25 00:00:00	2012/07/25 00:00:00	2012/07/25 00:00:00	5082789	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005167	0005132894	o1123899	2012/07/25 00:00:00	5083186	1	2012/07/25 00:00:00	2012/07/25 00:00:00	2012/07/25 00:00:00	5083186	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005168	0005132895	o1113984	2012/07/25 00:00:00	5073374	1	2012/07/25 00:00:00	2012/07/25 00:00:00	2012/07/25 00:00:00	5073374	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005169	0005132902	o1114462	2012/07/25 00:00:00	5075592	1	2012/07/25 00:00:00	2012/07/25 00:00:00	2012/07/25 00:00:00	5075592	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005170	0005132905	o1124030	2012/07/25 00:00:00	5084030	1	2012/07/25 00:00:00	2012/07/25 00:00:00	2012/07/25 00:00:00	5084030	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005171	0005132906	o1124061	2012/07/25 00:00:00	5084222	1	2012/07/25 00:00:00	2013/07/25 00:00:00	2012/07/25 00:00:00	5084222	1	150.00	1.50	151.50	Y	2019/10/25 00:00:00
0000005172	0005132906	o2490290	2013/05/07 00:00:00	5084222	1	2013/05/07 00:00:00	2014/07/25 00:00:00	2013/07/25 00:00:00	5084222	1	150.00	1.50	151.50	Y	2019/10/25 00:00:00
0000005173	0005132908	o1124209	2012/07/25 00:00:00	5084926	1	2012/07/25 00:00:00	2012/07/25 00:00:00	2012/07/25 00:00:00	5084926	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005174	0005132914	o1030573	2012/07/26 00:00:00	5077361	1	2012/07/26 00:00:00	2014/07/26 00:00:00	2012/07/26 00:00:00	5077361	1	281.25	0.00	281.25	Y	2019/10/25 00:00:00
0000005175	0005132915	o1114948	2012/07/26 00:00:00	5077444	1	2012/07/26 00:00:00	2012/07/26 00:00:00	2012/07/26 00:00:00	5077444	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005176	0005132917	o1115074	2012/07/26 00:00:00	5078138	1	2012/07/26 00:00:00	2013/07/26 00:00:00	2012/07/26 00:00:00	5078138	1	250.00	0.00	250.00	Y	2019/10/25 00:00:00
0000005177	0005132917	o1115091	2012/08/01 00:00:00	5078138	1	2012/08/01 00:00:00	2012/08/01 00:00:00	2012/08/01 00:00:00	5078138	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005178	0005132918	o1115136	2012/07/26 00:00:00	5078542	1	2012/07/26 00:00:00	2012/07/26 00:00:00	2012/07/26 00:00:00	5078542	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005179	0005132918	o8060065	2014/10/15 00:00:00	5078542	1	2014/10/15 00:00:00	2015/10/15 00:00:00	2014/10/15 00:00:00	5078542	1	200.00	0.00	200.00	Y	2019/10/25 00:00:00
0000005180	0005132921	o1115197	2012/07/26 00:00:00	5078833	1	2012/07/26 00:00:00	2012/07/26 00:00:00	2012/07/26 00:00:00	5078833	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005181	0005132923	o1115344	2012/07/26 00:00:00	5079524	1	2012/07/26 00:00:00	2012/07/26 00:00:00	2012/07/26 00:00:00	5079524	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005182	0005132924	o1124811	2012/07/26 00:00:00	5086707	1	2012/07/26 00:00:00	2012/07/26 00:00:00	2012/07/26 00:00:00	5086707	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005183	0005132927	o1124845	2012/07/26 00:00:00	5086887	1	2012/07/26 00:00:00	2012/07/26 00:00:00	2012/07/26 00:00:00	5086887	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005184	0005132933	o1125002	2012/07/26 00:00:00	5087719	1	2012/07/26 00:00:00	2012/07/26 00:00:00	2012/07/26 00:00:00	5087719	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005185	0005132937	o1125178	2012/07/26 00:00:00	5088583	1	2012/07/26 00:00:00	2012/07/26 00:00:00	2012/07/26 00:00:00	5088583	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005186	0005132938	o1125212	2012/07/26 00:00:00	5088800	1	2012/07/26 00:00:00	2012/07/26 00:00:00	2012/07/26 00:00:00	5088800	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005187	0005132940	o1125311	2012/07/26 00:00:00	5089271	1	2012/07/26 00:00:00	2012/07/26 00:00:00	2012/07/26 00:00:00	5089271	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005188	0005132940	o1150295	2012/08/08 00:00:00	5089271	3	2012/08/08 00:00:00	2015/08/08 00:00:00	2012/08/08 00:00:00	5089271	3	1667.25	0.00	1667.25	Y	2019/10/25 00:00:00
0000005189	0005132944	o1125485	2012/07/26 00:00:00	5089719	1	2012/07/26 00:00:00	2012/07/26 00:00:00	2012/07/26 00:00:00	5089719	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005190	0005132949	o10506905	2015/05/08 00:00:00	5091290	1	2015/05/08 00:00:00	2015/07/02 00:00:00	2015/07/27 00:00:00	5091290	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005191	0005132949	o1115921	2012/07/27 00:00:00	5091290	1	2012/07/27 00:00:00	2013/07/27 00:00:00	2012/07/27 00:00:00	5091290	1	250.00	0.00	250.00	Y	2019/10/25 00:00:00
0000005192	0005132949	o1115933	2013/02/08 00:00:00	5091290	1	2013/02/08 00:00:00	2014/02/08 00:00:00	2013/02/08 00:00:00	5091290	1	185.00	0.00	185.00	Y	2019/10/25 00:00:00
0000005193	0005132949	o12190013	2015/07/02 00:00:00	5091290	1	2015/07/02 00:00:00	2018/07/02 00:00:00	2015/07/02 00:00:00	5091290	1	450.00	0.00	450.00	Y	2019/10/25 00:00:00
0000005194	0005132949	o2490294	2013/05/07 00:00:00	5091290	1	2013/05/07 00:00:00	2014/07/27 00:00:00	2013/07/27 00:00:00	5091290	1	200.00	0.00	200.00	Y	2019/10/25 00:00:00
0000005195	0005132949	o4820664	2014/02/06 00:00:00	5091290	1	2014/02/06 00:00:00	2015/02/08 00:00:00	2014/02/08 00:00:00	5091290	1	148.00	0.00	148.00	Y	2019/10/25 00:00:00
0000005196	0005132949	o6160791	2014/06/10 00:00:00	5091290	1	2014/06/10 00:00:00	2015/07/27 00:00:00	2014/07/27 00:00:00	5091290	1	200.00	0.00	200.00	Y	2019/10/25 00:00:00
0000005197	0005132949	o9040245	2014/12/30 00:00:00	5091290	1	2014/12/30 00:00:00	2016/02/11 00:00:00	2015/02/08 00:00:00	5091290	1	141.11	0.00	141.11	Y	2019/10/25 00:00:00
0000005198	0005132959	o1125676	2012/07/27 00:00:00	5100099	1	2012/07/27 00:00:00	2012/07/27 00:00:00	2012/07/27 00:00:00	5100099	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005199	0005132960	o1030584	2012/07/27 00:00:00	5100507	1	2012/07/27 00:00:00	2013/07/27 00:00:00	2012/07/27 00:00:00	5100507	1	318.75	0.00	318.75	Y	2019/10/25 00:00:00
0000005200	0005132961	o1125825	2012/07/27 00:00:00	5100589	1	2012/07/27 00:00:00	2012/07/27 00:00:00	2012/07/27 00:00:00	5100589	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005201	0005132964	o1126047	2012/07/27 00:00:00	5102013	1	2012/07/27 00:00:00	2012/07/27 00:00:00	2012/07/27 00:00:00	5102013	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005202	0005132965	o1126052	2012/07/27 00:00:00	5102043	1	2012/07/27 00:00:00	2012/07/27 00:00:00	2012/07/27 00:00:00	5102043	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005203	0005132972	o1117221	2012/07/28 00:00:00	5095276	1	2012/07/28 00:00:00	2012/07/28 00:00:00	2012/07/28 00:00:00	5095276	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005204	0005132976	o1126358	2012/07/27 00:00:00	5103317	1	2012/07/27 00:00:00	2012/07/27 00:00:00	2012/07/27 00:00:00	5103317	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005205	0005132983	o1126896	2012/07/28 00:00:00	5104396	1	2012/07/28 00:00:00	2013/07/28 00:00:00	2012/07/28 00:00:00	5104396	1	250.00	0.00	250.00	Y	2019/10/25 00:00:00
0000005206	0005132986	o1126931	2012/07/28 00:00:00	5104473	1	2012/07/28 00:00:00	2012/07/28 00:00:00	2012/07/28 00:00:00	5104473	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005207	0005132997	o1130677	2012/07/30 00:00:00	5111609	1	2012/07/30 00:00:00	2012/07/30 00:00:00	2012/07/30 00:00:00	5111609	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005208	0005133000	o1130943	2012/08/08 00:00:00	5112656	1	2012/08/08 00:00:00	2012/08/08 00:00:00	2012/08/08 00:00:00	5112656	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005209	0005133001	o1140024	2012/07/29 00:00:00	5120036	1	2012/07/29 00:00:00	2012/07/29 00:00:00	2012/07/29 00:00:00	5120036	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005210	0005133003	o1140138	2012/07/29 00:00:00	5120294	1	2012/07/29 00:00:00	2012/07/29 00:00:00	2012/07/29 00:00:00	5120294	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005211	0005133007	o1140377	2012/07/29 00:00:00	5120858	1	2012/07/29 00:00:00	2012/07/29 00:00:00	2012/07/29 00:00:00	5120858	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005212	0005133018	o1160821	2012/07/31 00:00:00	5163175	1	2012/07/31 00:00:00	2012/07/31 00:00:00	2012/07/31 00:00:00	5163175	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005213	0005133022	o1170200	2012/07/30 00:00:00	5171231	1	2012/07/30 00:00:00	2012/07/30 00:00:00	2012/07/30 00:00:00	5171231	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005214	0005133027	o1170379	2012/07/30 00:00:00	5171876	1	2012/07/30 00:00:00	2013/07/30 00:00:00	2012/07/30 00:00:00	5171876	1	375.00	0.00	375.00	Y	2019/10/25 00:00:00
0000005215	0005133031	o1170712	2012/07/31 00:00:00	5172819	1	2012/07/31 00:00:00	2012/07/31 00:00:00	2012/07/31 00:00:00	5172819	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005216	0005133034	o1160869	2012/07/31 00:00:00	5163472	1	2012/07/31 00:00:00	2013/07/31 00:00:00	2012/07/31 00:00:00	5163472	1	200.00	0.00	200.00	Y	2019/10/25 00:00:00
0000005217	0005133034	o2611082	2013/07/02 00:00:00	5163472	1	2013/07/02 00:00:00	2014/07/31 00:00:00	2013/07/31 00:00:00	5163472	1	200.00	0.00	200.00	Y	2019/10/25 00:00:00
0000005218	0005133035	o1160991	2012/07/31 00:00:00	5164182	1	2012/07/31 00:00:00	2012/07/31 00:00:00	2012/07/31 00:00:00	5164182	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005219	0005133036	o1161011	2012/07/31 00:00:00	5164260	1	2012/07/31 00:00:00	2012/07/31 00:00:00	2012/07/31 00:00:00	5164260	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005220	0005133037	o1161086	2012/07/31 00:00:00	5164503	1	2012/07/31 00:00:00	2012/07/31 00:00:00	2012/07/31 00:00:00	5164503	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005221	0005133043	o1590222	2012/11/13 00:00:00	5165703	1	2012/11/13 00:00:00	2013/11/13 00:00:00	2012/11/13 00:00:00	5165703	5	2380.00	0.00	2380.00	Y	2019/10/25 00:00:00
0000005222	0005133043	o3531772	2013/10/21 00:00:00	5165703	1	2013/10/21 00:00:00	2014/11/13 00:00:00	2013/11/13 00:00:00	5165703	1	640.00	0.00	640.00	Y	2019/10/25 00:00:00
0000005223	0005133043	o8060068	2014/10/15 00:00:00	5165703	1	2014/10/15 00:00:00	2016/02/01 00:00:00	2014/11/13 00:00:00	5165703	1	640.00	0.00	640.00	Y	2019/10/25 00:00:00
0000005224	0005133044	o1161259	2012/07/31 00:00:00	5165732	1	2012/07/31 00:00:00	2012/07/31 00:00:00	2012/07/31 00:00:00	5165732	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005225	0005133045	o1161300	2012/07/31 00:00:00	5165934	1	2012/07/31 00:00:00	2012/07/31 00:00:00	2012/07/31 00:00:00	5165934	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005226	0005133046	o1161316	2012/07/31 00:00:00	5165994	1	2012/07/31 00:00:00	2012/07/31 00:00:00	2012/07/31 00:00:00	5165994	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005227	0005133048	o1161337	2012/07/31 00:00:00	5166077	1	2012/07/31 00:00:00	2012/07/31 00:00:00	2012/07/31 00:00:00	5166077	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005228	0005133051	o1161477	2012/07/31 00:00:00	5166536	1	2012/07/31 00:00:00	2012/07/31 00:00:00	2012/07/31 00:00:00	5166536	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005229	0005133054	o1170888	2012/07/31 00:00:00	5173778	1	2012/07/31 00:00:00	2013/07/31 00:00:00	2012/07/31 00:00:00	5173778	1	250.00	0.00	250.00	Y	2019/10/25 00:00:00
0000005230	0005133057	o1171046	2012/07/31 00:00:00	5174329	1	2012/07/31 00:00:00	2012/07/31 00:00:00	2012/07/31 00:00:00	5174329	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005231	0005133069	o1171603	2012/08/01 00:00:00	5176560	1	2012/08/01 00:00:00	2012/08/01 00:00:00	2012/08/01 00:00:00	5176560	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005232	0005133075	o1150074	2012/08/01 00:00:00	5167565	1	2012/08/01 00:00:00	2013/08/01 00:00:00	2012/08/01 00:00:00	5167565	1	255.00	0.00	255.00	Y	2019/10/25 00:00:00
0000005233	0005133077	o1161935	2012/08/01 00:00:00	5168146	1	2012/08/01 00:00:00	2012/08/01 00:00:00	2012/08/01 00:00:00	5168146	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005234	0005133079	o1162006	2012/08/01 00:00:00	5168515	1	2012/08/01 00:00:00	2012/08/01 00:00:00	2012/08/01 00:00:00	5168515	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005235	0005133095	o1162258	2012/08/01 00:00:00	5169896	1	2012/08/01 00:00:00	2012/08/01 00:00:00	2012/08/01 00:00:00	5169896	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005236	0005133103	o1171789	2012/08/01 00:00:00	5177068	1	2012/08/01 00:00:00	2012/08/01 00:00:00	2012/08/01 00:00:00	5177068	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005237	0005133110	o1172002	2012/08/01 00:00:00	5178334	1	2012/08/01 00:00:00	2012/08/01 00:00:00	2012/08/01 00:00:00	5178334	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005238	0005133111	o1172052	2012/08/01 00:00:00	5178635	1	2012/08/01 00:00:00	2012/08/01 00:00:00	2012/08/01 00:00:00	5178635	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005239	0005133113	o1172048	2012/08/01 00:00:00	5178687	1	2012/08/01 00:00:00	2012/08/01 00:00:00	2012/08/01 00:00:00	5178687	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005240	0005133114	o1172073	2012/08/01 00:00:00	5178826	1	2012/08/01 00:00:00	2012/08/01 00:00:00	2012/08/01 00:00:00	5178826	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005241	0005133115	o1172111	2012/08/01 00:00:00	5179041	1	2012/08/01 00:00:00	2012/08/01 00:00:00	2012/08/01 00:00:00	5179041	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005242	0005133115	o1920874	2013/02/18 00:00:00	5179041	1	2013/02/18 00:00:00	2014/02/18 00:00:00	2013/02/18 00:00:00	5179041	1	255.00	0.00	255.00	Y	2019/10/25 00:00:00
0000005243	0005133115	o4820998	2014/02/17 00:00:00	5179041	1	2014/02/17 00:00:00	2015/02/18 00:00:00	2014/02/18 00:00:00	5179041	1	240.00	0.00	240.00	Y	2019/10/25 00:00:00
0000005244	0005133115	o9040029	2014/12/18 00:00:00	5179041	1	2014/12/18 00:00:00	2016/02/11 00:00:00	2015/02/18 00:00:00	5179041	1	228.82	0.00	228.82	Y	2019/10/25 00:00:00
0000005245	0005133123	o1162448	2012/08/01 00:00:00	5190856	1	2012/08/01 00:00:00	2012/08/01 00:00:00	2012/08/01 00:00:00	5190856	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005246	0005133130	o1172852	2012/08/02 00:00:00	5201974	1	2012/08/02 00:00:00	2012/08/02 00:00:00	2012/08/02 00:00:00	5201974	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005247	0005133144	o1172999	2012/08/02 00:00:00	5202734	1	2012/08/02 00:00:00	2012/08/02 00:00:00	2012/08/02 00:00:00	5202734	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005248	0005133162	o1163097	2012/08/02 00:00:00	5193638	1	2012/08/02 00:00:00	2012/08/02 00:00:00	2012/08/02 00:00:00	5193638	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005249	0005133180	o3180966	2013/08/26 00:00:00	1454024	1	2013/08/26 00:00:00	2014/10/30 00:00:00	2013/10/30 00:00:00	1454024	1	300.00	0.00	300.00	Y	2019/10/25 00:00:00
0000005250	0005133180	o330203	2011/09/12 00:00:00	1454024	1	2011/09/12 00:00:00	2012/12/01 00:00:00	2011/09/12 00:00:00	1454024	1	187.50	0.00	187.50	Y	2019/10/25 00:00:00
0000005251	0005133180	o330207	2012/10/30 00:00:00	1454024	1	2012/10/30 00:00:00	2013/10/30 00:00:00	2012/10/30 00:00:00	1454024	1	375.00	0.00	375.00	Y	2019/10/25 00:00:00
0000005252	0005133180	o7600310	2014/09/19 00:00:00	1454024	1	2014/09/19 00:00:00	2016/02/01 00:00:00	2014/10/30 00:00:00	1454024	1	300.00	0.00	300.00	Y	2019/10/25 00:00:00
0000005253	0005133187	o1163376	2012/08/02 00:00:00	5195273	1	2012/08/02 00:00:00	2012/08/02 00:00:00	2012/08/02 00:00:00	5195273	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005254	0005133199	o1173144	2012/08/02 00:00:00	5203579	1	2012/08/02 00:00:00	2012/08/02 00:00:00	2012/08/02 00:00:00	5203579	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005255	0005133210	o1173291	2012/08/02 00:00:00	5204444	1	2012/08/02 00:00:00	2012/08/02 00:00:00	2012/08/02 00:00:00	5204444	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005256	0005133218	o1173491	2012/08/02 00:00:00	5205354	1	2012/08/02 00:00:00	2012/08/02 00:00:00	2012/08/02 00:00:00	5205354	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005257	0005133233	o1150146	2012/08/03 00:00:00	5206486	3	2012/08/03 00:00:00	2014/08/03 00:00:00	2012/08/03 00:00:00	5206486	13	2447.92	0.00	2447.92	Y	2019/10/25 00:00:00
0000005258	0005133236	o1163942	2012/08/03 00:00:00	5197133	1	2012/08/03 00:00:00	2012/08/08 00:00:00	2012/08/03 00:00:00	5197133	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005259	0005133242	o1164434	2012/08/03 00:00:00	5199793	1	2012/08/03 00:00:00	2012/08/03 00:00:00	2012/08/03 00:00:00	5199793	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005260	0005133244	o1173976	2012/08/03 00:00:00	5207195	1	2012/08/03 00:00:00	2012/08/03 00:00:00	2012/08/03 00:00:00	5207195	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005261	0005133245	o1173982	2012/08/03 00:00:00	5207241	1	2012/08/03 00:00:00	2012/08/03 00:00:00	2012/08/03 00:00:00	5207241	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005262	0005133246	o1150172	2012/08/06 00:00:00	5207509	1	2012/08/06 00:00:00	2013/04/12 00:00:00	2012/08/06 00:00:00	5207509	8	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005263	0005133254	o1164473	2012/08/03 00:00:00	5199896	1	2012/08/03 00:00:00	2012/08/03 00:00:00	2012/08/03 00:00:00	5199896	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
0000005264	0005133259	o1164858	2012/08/04 00:00:00	5211014	1	2012/08/04 00:00:00	2012/08/04 00:00:00	2012/08/04 00:00:00	5211014	1	0.00	0.00	0.00	Y	2019/10/25 00:00:00
