,0,Zipcode,Zipcode Area,0,,,,,,,
22297,75060,,,,,,,,,,
22298,88063,,,,,,,,,,
22299,30277,,,,,,,,,,
22300,52577,,,,,,,,,,
22301,29666,,,,,,,,,,
22302,45449,,,,,,,,,,
22303,73069,,,,,,,,,,
22304,68136,,,,,,,,,,
22305,95973,,,,,,,,,,
22306,92545,,,,,,,,,,
22307,18929,,,,,,,,,,
22308,18925,,,,,,,,,,
22309,50312,,,,,,,,,,
22310,80247,,,,,,,,,,
22311,31776,,,,,,,,,,
22312,29631,,,,,,,,,,
22313,84738,,,,,,,,,,
22314,59749,,,,,,,,,,
22315,66514,,,,,,,,,,
22316,27883,,,,,,,,,,
22317,28673,,,,,,,,,,
22318,28001,,,,,,,,,,
22319,44320,,,,,,,,,,
22320,20052,,,,,,,,,,
22321,32457,,,,,,,,,,
22322,87574,,,,,,,,,,
22323,75091,,,,,,,,,,
22324,60526,,,,,,,,,,
22325,83835,,,,,,,,,,
22326,29520,,,,,,,,,,
22327,34201,,,,,,,,,,
22328,52162,,,,,,,,,,
22329,28016,,,,,,,,,,
22330,28104,,,,,,,,,,
22331,55379,,,,,,,,,,
22332,73132,,,,,,,,,,
22333,98228,,,,,,,,,,
22334,98227,,,,,,,,,,
22335,83353,,,,,,,,,,
22336,83263,,,,,,,,,,
22337,33060,,,,,,,,,,
22338,6349,,,,,,,,,,
22339,34145,,,,,,,,,,
22340,83634,,,,,,,,,,
22341,64744,,,,,,,,,,
22342,80118,,,,,,,,,,
22343,84332,,,,,,,,,,
22344,21284,,,,,,,,,,
22345,56156,,,,,,,,,,
22346,98328,,,,,,,,,,
22347,98178,,,,,,,,,,
22348,4970,,,,,,,,,,
22349,29662,,,,,,,,,,
22350,98940,,,,,,,,,,
22351,98146,,,,,,,,,,
22352,13100,,,,,,,,,,
22353,83711,,,,,,,,,,
22354,83707,,,,,,,,,,
22355,22204,,,,,,,,,,
22356,29138,,,,,,,,,,
22357,28630,,,,,,,,,,
22358,28092,,,,,,,,,,
22359,74653,,,,,,,,,,
22360,38251,,,,,,,,,,
22361,7703,,,,,,,,,,
22362,22560,,,,,,,,,,
22363,83805,,,,,,,,,,
22364,47060,,,,,,,,,,
22365,96338,,,,,,,,,,
22366,47918,,,,,,,,,,
22367,67062,,,,,,,,,,
22368,83276,,,,,,,,,,
22369,28114,,,,,,,,,,
22370,29402,,,,,,,,,,
22371,28612,,,,,,,,,,
22372,73142,,,,,,,,,,
22373,11421,,,,,,,,,,
22374,83204,,,,,,,,,,
22375,74075,,,,,,,,,,
22376,74075,,,,,,,,,,
22377,55123,,,,,,,,,,
22378,45806,,,,,,,,,,
22379,53118,,,,,,,,,,
22380,21012,,,,,,,,,,
22381,V6C 2,,,,,,,,,,
22382,55376,,,,,,,,,,
22383,72735,,,,,,,,,,
22384,72735,,,,,,,,,,
22385,52405,,,,,,,,,,
22386,55340,,,,,,,,,,
22387,83714,,,,,,,,,,
22388,89403,,,,,,,,,,
22389,29582,,,,,,,,,,
22390,4342,,,,,,,,,,
22391,27803,,,,,,,,,,
22392,99260,,,,,,,,,,
22393,29630,,,,,,,,,,
22394,83338,,,,,,,,,,
22395,73093,,,,,,,,,,
22396,50144,,,,,,,,,,
22397,29617,,,,,,,,,,
22398,52804,,,,,,,,,,
22399,28904,,,,,,,,,,
22400,74076,,,,,,,,,,
22401,51355,,,,,,,,,,
22402,29323,,,,,,,,,,
22403,47126,,,,,,,,,,
22404,L9M 1,,,,,,,,,,
22405,74112,,,,,,,,,,
22406,46750,,,,,,,,,,
22407,22181,,,,,,,,,,
22408,23464,,,,,,,,,,
22409,98365,,,,,,,,,,
22410,29623,,,,,,,,,,
22411,46765,,,,,,,,,,
22412,23970,,,,,,,,,,
22413,9618,,,,,,,,,,
22414,28571,,,,,,,,,,
22415,29636,,,,,,,,,,
22416,98124,,,,,,,,,,
22417,96103,,,,,,,,,,
22418,15642,,,,,,,,,,
22419,91423,,,,,,,,,,
22420,29616,,,,,,,,,,
22421,73089,,,,,,,,,,
22422,46207,,,,,,,,,,
22423,29074,,,,,,,,,,
22424,98942,,,,,,,,,,
22425,73189,,,,,,,,,,
22426,83876,,,,,,,,,,
22427,22565,,,,,,,,,,
22428,22546,,,,,,,,,,
22429,29449,,,,,,,,,,
22430,67473,,,,,,,,,,
22431,771,,,,,,,,,,
22432,29333,,,,,,,,,,
22433,27282,,,,,,,,,,
22434,28345,,,,,,,,,,
22435,11207,,,,,,,,,,
22436,63143,,,,,,,,,,
22437,55418,,,,,,,,,,
22438,67860,,,,,,,,,,
22439,67860,,,,,,,,,,
22440,29602,,,,,,,,,,
22441,32502,,,,,,,,,,
22442,61275,,,,,,,,,,
22443,74127,,,,,,,,,,
22444,44070,,,,,,,,,,
22445,35763,,,,,,,,,,
22446,74056,,,,,,,,,,
22447,44706,,,,,,,,,,
22448,29442,,,,,,,,,,
22449,50588,,,,,,,,,,
22450,29429,,,,,,,,,,
22451,73084,,,,,,,,,,
22452,97296,,,,,,,,,,
22453,14580,,,,,,,,,,
22454,14428,,,,,,,,,,
22455,55616,,,,,,,,,,
22456,85284,,,,,,,,,,
22457,19899,,,,,,,,,,
22458,62232,,,,,,,,,,
22459,6478,,,,,,,,,,
22460,74005,,,,,,,,,,
22461,74005,,,,,,,,,,
22462,28814,,,,,,,,,,
22463,82602,,,,,,,,,,
22464,32796,,,,,,,,,,
22465,51551,,,,,,,,,,
22466,74063,,,,,,,,,,
22467,55436,,,,,,,,,,
22468,46818,,,,,,,,,,
22469,24054,,,,,,,,,,
22470,98682,,,,,,,,,,
22471,46280,,,,,,,,,,
22472,29627,,,,,,,,,,
22473,47137,,,,,,,,,,
22474,28582,,,,,,,,,,
22475,52620,,,,,,,,,,
22476,73502,,,,,,,,,,
22477,98039,,,,,,,,,,
22478,74033,,,,,,,,,,
22479,47446,,,,,,,,,,
22480,73010,,,,,,,,,,
22481,73129,,,,,,,,,,
22482,98604,,,,,,,,,,
22483,28468,,,,,,,,,,
22484,48049,,,,,,,,,,
22485,28693,,,,,,,,,,
22486,27040,,,,,,,,,,
22487,9114,,,,,,,,,,
22488,67701,,,,,,,,,,
22489,29210,,,,,,,,,,
22490,55746,,,,,,,,,,
22491,27216,,,,,,,,,,
22492,33852,,,,,,,,,,
22493,24572,,,,,,,,,,
22494,50319,,,,,,,,,,
22495,97439,,,,,,,,,,
22496,650-0,,,,,,,,,,
22497,52333,,,,,,,,,,
22498,56628,,,,,,,,,,
22499,56628,,,,,,,,,,
22500,23917,,,,,,,,,,
22501,24011,,,,,,,,,,
22502,98937,,,,,,,,,,
22503,29376,,,,,,,,,,
22504,52406,,,,,,,,,,
22505,45262,,,,,,,,,,
22506,29073,,,,,,,,,,
22507,22812,,,,,,,,,,
22508,27896,,,,,,,,,,
22509,46082,,,,,,,,,,
22510,67068,,,,,,,,,,
22511,55106,,,,,,,,,,
22512,63118,,,,,,,,,,
22513,21403,,,,,,,,,,
22514,16004,,,,,,,,,,
22515,83617,,,,,,,,,,
22516,28463,,,,,,,,,,
22517,90037,,,,,,,,,,
22518,98296,,,,,,,,,,
22519,28429,,,,,,,,,,
22520,98418,,,,,,,,,,
22521,67278,,,,,,,,,,
22522,55328,,,,,,,,,,
22523,68069,,,,,,,,,,
22524,82604,,,,,,,,,,
22525,54902,,,,,,,,,,
22526,95677,,,,,,,,,,
22527,28697,,,,,,,,,,
22528,51449,,,,,,,,,,
22529,21795,,,,,,,,,,
22530,67431,,,,,,,,,,
22531,10282,,,,,,,,,,
22532,76453,,,,,,,,,,
22533,46979,,,,,,,,,,
22534,60192,,,,,,,,,,
22535,32668,,,,,,,,,,
22536,18472,,,,,,,,,,
22537,18421,,,,,,,,,,
22538,96810,,,,,,,,,,
22539,44240,,,,,,,,,,
22540,13440,,,,,,,,,,
22541,95467,,,,,,,,,,
22542,96160,,,,,,,,,,
22543,20905,,,,,,,,,,
22544,95503,,,,,,,,,,
22545,20124,,,,,,,,,,
22546,14710,,,,,,,,,,
22547,20187,,,,,,,,,,
22548,89411,,,,,,,,,,
22549,99603,,,,,,,,,,
22550,97392,,,,,,,,,,
22551,97317,,,,,,,,,,
22552,73135,,,,,,,,,,
22553,79411,,,,,,,,,,
22554,987,,,,,,,,,,
22555,45231,,,,,,,,,,
22556,39842,,,,,,,,,,
22557,30176,,,,,,,,,,
22558,16435,,,,,,,,,,
22559,28312,,,,,,,,,,
22560,1906,,,,,,,,,,
22561,15456,,,,,,,,,,
22562,49125,,,,,,,,,,
22563,45648,,,,,,,,,,
22564,48607,,,,,,,,,,
22565,45388,,,,,,,,,,
22566,18822,,,,,,,,,,
22567,15317,,,,,,,,,,
22568,81502,,,,,,,,,,
22569,7738,,,,,,,,,,
22570,44836,,,,,,,,,,
22571,89179,,,,,,,,,,
22572,4294,,,,,,,,,,
22573,16617,,,,,,,,,,
22574,43229,,,,,,,,,,
22575,19085,,,,,,,,,,
22576,2364,,,,,,,,,,
22577,28107,,,,,,,,,,
22578,43315,,,,,,,,,,
22579,34681,,,,,,,,,,
22580,24127,,,,,,,,,,
22581,11231,,,,,,,,,,
22582,20011,,,,,,,,,,
22583,40505,,,,,,,,,,
22584,99707,,,,,,,,,,
22585,33595,,,,,,,,,,
22586,6777,,,,,,,,,,
22587,28730,,,,,,,,,,
22588,21152,,,,,,,,,,
22589,60042,,,,,,,,,,
22590,54313,,,,,,,,,,
22591,62650,,,,,,,,,,
22592,59501,,,,,,,,,,
22593,37686,,,,,,,,,,
22594,78043,,,,,,,,,,
22595,52411,,,,,,,,,,
22596,33904,,,,,,,,,,
22597,92674,,,,,,,,,,
22598,2170,,,,,,,,,,
22599,32238,,,,,,,,,,
22600,32238,,,,,,,,,,
22601,98009,,,,,,,,,,
22602,98009,,,,,,,,,,
22603,79316,,,,,,,,,,
22604,98001,,,,,,,,,,
22605,58316,,,,,,,,,,
22606,28768,,,,,,,,,,
22607,83607,,,,,,,,,,
22608,83607,,,,,,,,,,
22609,731,,,,,,,,,,
22610,98465,,,,,,,,,,
22611,29353,,,,,,,,,,
22612,98662,,,,,,,,,,
22613,2667,,,,,,,,,,
22614,2646,,,,,,,,,,
22615,54024,,,,,,,,,,
22616,96792,,,,,,,,,,
22617,16915,,,,,,,,,,
22618,54235,,,,,,,,,,
22619,10458,,,,,,,,,,
22620,37236,,,,,,,,,,
22621,4350,,,,,,,,,,
22622,11717,,,,,,,,,,
22623,23432,,,,,,,,,,
22624,29416,,,,,,,,,,
22625,20006,,,,,,,,,,
22626,60534,,,,,,,,,,
22627,40220,,,,,,,,,,
22628,54961,,,,,,,,,,
22629,85624,,,,,,,,,,
22630,91307,,,,,,,,,,
22631,45246,,,,,,,,,,
22632,93953,,,,,,,,,,
22633,20110,,,,,,,,,,
22634,32257,,,,,,,,,,
22635,43545,,,,,,,,,,
22636,32033,,,,,,,,,,
22637,45309,,,,,,,,,,
22638,13669,,,,,,,,,,
22639,83661,,,,,,,,,,
22640,54017,,,,,,,,,,
22641,40033,,,,,,,,,,
22642,99835,,,,,,,,,,
22643,47978,,,,,,,,,,
22644,35150,,,,,,,,,,
22645,70663,,,,,,,,,,
22646,12561,,,,,,,,,,
22647,83861,,,,,,,,,,
22648,1983,,,,,,,,,,
22649,38916,,,,,,,,,,
22650,39345,,,,,,,,,,
22651,38652,,,,,,,,,,
22652,38237,,,,,,,,,,
22653,76113,,,,,,,,,,
22654,2019,,,,,,,,,,
22655,39342,,,,,,,,,,
22656,39302,,,,,,,,,,
22657,1966,,,,,,,,,,
22658,5739,,,,,,,,,,
22659,39180,,,,,,,,,,
22660,70068,,,,,,,,,,
22661,71211,,,,,,,,,,
22662,2574,,,,,,,,,,
22663,83619,,,,,,,,,,
22664,38863,,,,,,,,,,
22665,38107,,,,,,,,,,
22666,33430,,,,,,,,,,
22667,6016,,,,,,,,,,
22668,28075,,,,,,,,,,
22669,60410,,,,,,,,,,
22670,38829,,,,,,,,,,
22671,39525,,,,,,,,,,
22672,39114,,,,,,,,,,
22673,38901,,,,,,,,,,
22674,38849,,,,,,,,,,
22675,38618,,,,,,,,,,
22676,1463,,,,,,,,,,
22677,39154,,,,,,,,,,
22678,28747,,,,,,,,,,
22679,92068,,,,,,,,,,
22680,70364,,,,,,,,,,
22681,4097,,,,,,,,,,
22682,5257,,,,,,,,,,
22683,39482,,,,,,,,,,
22684,1515,,,,,,,,,,
22685,61611,,,,,,,,,,
22686,2568,,,,,,,,,,
22687,1507,,,,,,,,,,
22688,1039,,,,,,,,,,
22689,39074,,,,,,,,,,
22690,39117,,,,,,,,,,
22691,29482,,,,,,,,,,
22692,1088,,,,,,,,,,
22693,56006,,,,,,,,,,
22694,39204,,,,,,,,,,
22695,39760,,,,,,,,,,
22696,38835,,,,,,,,,,
22697,8024,,,,,,,,,,
22698,39762,,,,,,,,,,
22699,715,,,,,,,,,,
22700,39206,,,,,,,,,,
22701,38704,,,,,,,,,,
22702,39058,,,,,,,,,,
22703,2534,,,,,,,,,,
22704,39354,,,,,,,,,,
22705,39328,,,,,,,,,,
22706,7849,,,,,,,,,,
22707,39502,,,,,,,,,,
22708,KY1-9,,,,,,,,,,
22709,K1Y 1,,,,,,,,,,
22710,38663,,,,,,,,,,
22711,41472,,,,,,,,,,
22712,21499,,,,,,,,,,
22713,38935,,,,,,,,,,
22714,60050,,,,,,,,,,
22715,91031,,,,,,,,,,
22716,38824,,,,,,,,,,
22717,39455,,,,,,,,,,
22718,2455,,,,,,,,,,
22719,39529,,,,,,,,,,
22720,38827,,,,,,,,,,
22721,85721,,,,,,,,,,
22722,38058,,,,,,,,,,
22723,38635,,,,,,,,,,
22724,39470,,,,,,,,,,
22725,11472,,,,,,,,,,
22726,2660,,,,,,,,,,
22727,2670,,,,,,,,,,
22728,39236,,,,,,,,,,
22729,39095,,,,,,,,,,
22730,39563,,,,,,,,,,
22731,39710,,,,,,,,,,
22732,1510,,,,,,,,,,
22733,38860,,,,,,,,,,
22734,L3Y 8,,,,,,,,,,
22735,2746,,,,,,,,,,
22736,38852,,,,,,,,,,
22737,78630,,,,,,,,,,
22738,57610,,,,,,,,,,
22739,6798,,,,,,,,,,
22740,39404,,,,,,,,,,
22741,38016,,,,,,,,,,
22742,66849,,,,,,,,,,
22743,38106,,,,,,,,,,
22744,70726,,,,,,,,,,
22745,72454,,,,,,,,,,
22746,39574,,,,,,,,,,
22747,39206,,,,,,,,,,
22748,36689,,,,,,,,,,
22749,73503,,,,,,,,,,
22750,1747,,,,,,,,,,
22751,38879,,,,,,,,,,
22752,1905,,,,,,,,,,
22753,39533,,,,,,,,,,
22754,92585,,,,,,,,,,
22755,1082,,,,,,,,,,
22756,6423-,,,,,,,,,,
22757,38664,,,,,,,,,,
22758,39645,,,,,,,,,,
22759,44104,,,,,,,,,,
22760,77044,,,,,,,,,,
22761,90247,,,,,,,,,,
22762,21108,,,,,,,,,,
22763,82834,,,,,,,,,,
22764,20141,,,,,,,,,,
22765,99705,,,,,,,,,,
22766,99737,,,,,,,,,,
22767,11581,,,,,,,,,,
22768,55362,,,,,,,,,,
22769,49082,,,,,,,,,,
22770,74112,,,,,,,,,,
22771,21770,,,,,,,,,,
22772,87502,,,,,,,,,,
22773,40818,,,,,,,,,,
22774,73703,,,,,,,,,,
22775,63033,,,,,,,,,,
22776,19608,,,,,,,,,,
22777,95445,,,,,,,,,,
22778,93108,,,,,,,,,,
22779,92678,,,,,,,,,,
22780,91335,,,,,,,,,,
22781,91413,,,,,,,,,,
22782,11365,,,,,,,,,,
22783,79088,,,,,,,,,,
22784,76633,,,,,,,,,,
22785,19405,,,,,,,,,,
22786,18229,,,,,,,,,,
22787,32347,,,,,,,,,,
22788,43311,,,,,,,,,,
22789,83672,,,,,,,,,,
22790,89445,,,,,,,,,,
22791,22448,,,,,,,,,,
22792,23434,,,,,,,,,,
22793,87020,,,,,,,,,,
22794,74011,,,,,,,,,,
22795,37763,,,,,,,,,,
22796,46366,,,,,,,,,,
22797,46366,,,,,,,,,,
22798,54451,,,,,,,,,,
22799,70546,,,,,,,,,,
22800,28603,,,,,,,,,,
22801,67550,,,,,,,,,,
22802,44610,,,,,,,,,,
22803,7505,,,,,,,,,,
22804,85252,,,,,,,,,,
22805,4002,,,,,,,,,,
22806,90745,,,,,,,,,,
22807,54912,,,,,,,,,,
22808,14622,,,,,,,,,,
22809,41653,,,,,,,,,,
22810,35634,,,,,,,,,,
22811,77414,,,,,,,,,,
22812,46947,,,,,,,,,,
22813,7501,,,,,,,,,,
22814,14305,,,,,,,,,,
22815,19438,,,,,,,,,,
22816,15312,,,,,,,,,,
22817,43528,,,,,,,,,,
22818,45889,,,,,,,,,,
22819,67665,,,,,,,,,,
22820,71315,,,,,,,,,,
22821,50438,,,,,,,,,,
22822,19320,,,,,,,,,,
22823,93215,,,,,,,,,,
22824,16201,,,,,,,,,,
22825,44223,,,,,,,,,,
22826,85043,,,,,,,,,,
22827,46933,,,,,,,,,,
22828,46933,,,,,,,,,,
22829,70596,,,,,,,,,,
22830,36420,,,,,,,,,,
22831,79704,,,,,,,,,,
22832,14225,,,,,,,,,,
22833,84043,,,,,,,,,,
22834,85142,,,,,,,,,,
22835,55449,,,,,,,,,,
22836,62712,,,,,,,,,,
22837,7522,,,,,,,,,,
22838,93216,,,,,,,,,,
22839,96328,,,,,,,,,,
22840,84601,,,,,,,,,,
22841,97282,,,,,,,,,,
22842,3745,,,,,,,,,,
22843,14624,,,,,,,,,,
22844,59859,,,,,,,,,,
22845,59859,,,,,,,,,,
22846,28616,,,,,,,,,,
22847,28646,,,,,,,,,,
22848,22554,,,,,,,,,,
22849,24143,,,,,,,,,,
22850,953,,,,,,,,,,
22851,7604,,,,,,,,,,
22852,901,,,,,,,,,,
22853,901,,,,,,,,,,
22854,74106,,,,,,,,,,
22855,96779,,,,,,,,,,
22856,60046,,,,,,,,,,
22857,80007,,,,,,,,,,
22858,86033,,,,,,,,,,
22859,58554,,,,,,,,,,
22860,32738,,,,,,,,,,
22861,19970,,,,,,,,,,
22862,19335,,,,,,,,,,
22863,10030,,,,,,,,,,
22864,68503,,,,,,,,,,
22865,92113,,,,,,,,,,
22866,77545,,,,,,,,,,
22867,77545,,,,,,,,,,
22868,33069,,,,,,,,,,
22869,45693,,,,,,,,,,
22870,46553,,,,,,,,,,
22871,5663,,,,,,,,,,
22872,3872,,,,,,,,,,
22873,5676,,,,,,,,,,
22874,15057,,,,,,,,,,
22875,98569,,,,,,,,,,
22876,98587,,,,,,,,,,
22877,60620,,,,,,,,,,
22878,55122,,,,,,,,,,
22879,55355,,,,,,,,,,
22880,9112,,,,,,,,,,
22881,78133,,,,,,,,,,
22882,931,,,,,,,,,,
22883,931,,,,,,,,,,
22884,92879,,,,,,,,,,
22885,45248,,,,,,,,,,
22886,26209,,,,,,,,,,
22887,27892,,,,,,,,,,
22888,94957,,,,,,,,,,
22889,47421,,,,,,,,,,
22890,47167,,,,,,,,,,
22891,60477,,,,,,,,,,
22892,46016,,,,,,,,,,
22893,99925,,,,,,,,,,
22894,99925,,,,,,,,,,
22895,70511,,,,,,,,,,
22896,63050,,,,,,,,,,
22897,30817,,,,,,,,,,
22898,738,,,,,,,,,,
22899,19897,,,,,,,,,,
22900,23316,,,,,,,,,,
22901,80547,,,,,,,,,,
22902,81211,,,,,,,,,,
22903,81211,,,,,,,,,,
22904,11971,,,,,,,,,,
22905,34691,,,,,,,,,,
22906,14228,,,,,,,,,,
22907,43310,,,,,,,,,,
22908,43310,,,,,,,,,,
22909,950,,,,,,,,,,
22910,22405,,,,,,,,,,
22911,840,,,,,,,,,,
22912,85304,,,,,,,,,,
22913,27960,,,,,,,,,,
22914,90701,,,,,,,,,,
22915,95361,,,,,,,,,,
22916,65605,,,,,,,,,,
22917,80610,,,,,,,,,,
22918,27546,,,,,,,,,,
22919,76205,,,,,,,,,,
22920,53149,,,,,,,,,,
22921,10530,,,,,,,,,,
22922,92236,,,,,,,,,,
22923,20670,,,,,,,,,,
22924,49010,,,,,,,,,,
22925,38771,,,,,,,,,,
22926,15963,,,,,,,,,,
22927,16055,,,,,,,,,,
22928,23114,,,,,,,,,,
22929,91746,,,,,,,,,,
22930,6359,,,,,,,,,,
22931,10460,,,,,,,,,,
22932,23178,,,,,,,,,,
22933,37831,,,,,,,,,,
22934,77372,,,,,,,,,,
22935,52641,,,,,,,,,,
22936,99921,,,,,,,,,,
22937,99921,,,,,,,,,,
22938,736,,,,,,,,,,
22939,2641,,,,,,,,,,
22940,77023,,,,,,,,,,
22941,12209,,,,,,,,,,
22942,46071,,,,,,,,,,
22943,5149,,,,,,,,,,
22944,15425,,,,,,,,,,
22945,24630,,,,,,,,,,
22946,57350,,,,,,,,,,
22947,24179,,,,,,,,,,
22948,86510,,,,,,,,,,
22949,46384,,,,,,,,,,
22950,11932,,,,,,,,,,
22951,10472,,,,,,,,,,
22952,40212,,,,,,,,,,
22953,17887,,,,,,,,,,
22954,34432,,,,,,,,,,
22955,21504,,,,,,,,,,
22956,22920,,,,,,,,,,
22957,59911,,,,,,,,,,
22958,76454,,,,,,,,,,
22959,93550,,,,,,,,,,
22960,46544,,,,,,,,,,
22961,19363,,,,,,,,,,
22962,71602,,,,,,,,,,
22963,14031,,,,,,,,,,
22964,84741,,,,,,,,,,
22965,44302,,,,,,,,,,
22966,84532,,,,,,,,,,
22967,59717,,,,,,,,,,
22968,55060,,,,,,,,,,
22969,757,,,,,,,,,,
22970,61738,,,,,,,,,,
22971,1754,,,,,,,,,,
22972,50704,,,,,,,,,,
22973,959,,,,,,,,,,
22974,60011,,,,,,,,,,
22975,74058,,,,,,,,,,
22976,92163,,,,,,,,,,
22977,10703,,,,,,,,,,
22978,82005,,,,,,,,,,
22979,60602,,,,,,,,,,
22980,91763,,,,,,,,,,
22981,10453,,,,,,,,,,
22982,78861,,,,,,,,,,
22983,15314,,,,,,,,,,
22984,19012,,,,,,,,,,
22985,33243,,,,,,,,,,
22986,33804,,,,,,,,,,
22987,59926,,,,,,,,,,
22988,59903,,,,,,,,,,
22989,84067,,,,,,,,,,
22990,74467,,,,,,,,,,
22991,6779,,,,,,,,,,
22992,54724,,,,,,,,,,
22993,54812,,,,,,,,,,
22994,74441,,,,,,,,,,
22995,34420,,,,,,,,,,
22996,62791,,,,,,,,,,
22997,54751,,,,,,,,,,
22998,56082,,,,,,,,,,
22999,21244,,,,,,,,,,
23000,35804,,,,,,,,,,
23001,80110,,,,,,,,,,
23002,37068,,,,,,,,,,
23003,49443,,,,,,,,,,
23004,42642,,,,,,,,,,
23005,13212,,,,,,,,,,
23006,62298,,,,,,,,,,
23007,32725,,,,,,,,,,
23008,21279,,,,,,,,,,
23009,36564,,,,,,,,,,
23010,54636,,,,,,,,,,
23011,54740,,,,,,,,,,
23012,54868,,,,,,,,,,
23013,53073,,,,,,,,,,
23014,94590,,,,,,,,,,
23015,62062,,,,,,,,,,
23016,56081,,,,,,,,,,
23017,98271,,,,,,,,,,
23018,61856,,,,,,,,,,
23019,10452,,,,,,,,,,
23020,78583,,,,,,,,,,
23021,33812,,,,,,,,,,
23022,82605,,,,,,,,,,
23023,6881,,,,,,,,,,
23024,27622,,,,,,,,,,
23025,73018,,,,,,,,,,
23026,10983,,,,,,,,,,
23027,22402,,,,,,,,,,
23028,720,,,,,,,,,,
23029,76522,,,,,,,,,,
23030,98508,,,,,,,,,,
23031,73083,,,,,,,,,,
23032,662,,,,,,,,,,
23033,19094,,,,,,,,,,
23034,2738,,,,,,,,,,
23035,98841,,,,,,,,,,
23036,32522,,,,,,,,,,
23037,28360,,,,,,,,,,
23038,28776,,,,,,,,,,
23039,23109,,,,,,,,,,
23040,35287,,,,,,,,,,
23041,794,,,,,,,,,,
23042,794,,,,,,,,,,
23043,93613,,,,,,,,,,
23044,62208,,,,,,,,,,
23045,12831,,,,,,,,,,
23046,19195,,,,,,,,,,
23047,30205,,,,,,,,,,
23048,31420,,,,,,,,,,
23049,30145,,,,,,,,,,
23050,29569,,,,,,,,,,
23051,30264,,,,,,,,,,
23052,62769,,,,,,,,,,
23053,75267,,,,,,,,,,
23054,83350,,,,,,,,,,
23055,1266,,,,,,,,,,
23056,30025,,,,,,,,,,
23057,40353,,,,,,,,,,
23058,94954,,,,,,,,,,
23059,72654,,,,,,,,,,
23060,20622,,,,,,,,,,
23061,78765,,,,,,,,,,
23062,61354,,,,,,,,,,
23063,911,,,,,,,,,,
23064,32716,,,,,,,,,,
23065,92658,,,,,,,,,,
23066,68025,,,,,,,,,,
23067,83711,,,,,,,,,,
23068,30542,,,,,,,,,,
23069,78537,,,,,,,,,,
23070,23617,,,,,,,,,,
23071,65020,,,,,,,,,,
23072,71643,,,,,,,,,,
23073,94127,,,,,,,,,,
23074,35989,,,,,,,,,,
23075,11764,,,,,,,,,,
23076,27323,,,,,,,,,,
23077,27320,,,,,,,,,,
23078,984,,,,,,,,,,
23079,21010,,,,,,,,,,
23080,45264,,,,,,,,,,
23081,5477,,,,,,,,,,
23082,28115,,,,,,,,,,
23083,34101,,,,,,,,,,
23084,34101,,,,,,,,,,
23085,48146,,,,,,,,,,
23086,17202,,,,,,,,,,
23087,40014,,,,,,,,,,
23088,84015,,,,,,,,,,
23089,66285,,,,,,,,,,
23090,34653,,,,,,,,,,
23091,16415,,,,,,,,,,
23092,57110,,,,,,,,,,
23093,85268,,,,,,,,,,
23094,70507,,,,,,,,,,
23095,12572,,,,,,,,,,
23096,28145,,,,,,,,,,
23097,33955,,,,,,,,,,
23098,14610,,,,,,,,,,
23099,94014,,,,,,,,,,
23100,21234,,,,,,,,,,
23101,95967,,,,,,,,,,
23102,15658,,,,,,,,,,
23103,93536,,,,,,,,,,
23104,36605,,,,,,,,,,
23105,90044,,,,,,,,,,
23106,72019,,,,,,,,,,
23107,68157,,,,,,,,,,
23108,53035,,,,,,,,,,
23109,11777,,,,,,,,,,
23110,35078,,,,,,,,,,
23111,31305,,,,,,,,,,
23112,64060,,,,,,,,,,
23113,80128,,,,,,,,,,
23114,90406,,,,,,,,,,
23115,60457,,,,,,,,,,
23116,44644,,,,,,,,,,
23117,26679,,,,,,,,,,
23118,46402,,,,,,,,,,
23119,75266,,,,,,,,,,
23120,1523,,,,,,,,,,
23121,64110,,,,,,,,,,
23122,75604,,,,,,,,,,
23123,1833,,,,,,,,,,
23124,10989,,,,,,,,,,
23125,48821,,,,,,,,,,
23126,30007,,,,,,,,,,
23127,44451,,,,,,,,,,
23128,11566,,,,,,,,,,
23129,95638,,,,,,,,,,
23130,95638,,,,,,,,,,
23131,687,,,,,,,,,,
23132,687,,,,,,,,,,
23133,72023,,,,,,,,,,
23134,36037,,,,,,,,,,
23135,72714,,,,,,,,,,
23136,65611,,,,,,,,,,
23137,65615,,,,,,,,,,
23138,72527,,,,,,,,,,
23139,71953,,,,,,,,,,
23140,71653,,,,,,,,,,
23141,75671,,,,,,,,,,
23142,75672,,,,,,,,,,
23143,65672,,,,,,,,,,
23144,72854,,,,,,,,,,
23145,37227,,,,,,,,,,
23146,72753,,,,,,,,,,
23147,71852,,,,,,,,,,
23148,72713,,,,,,,,,,
23149,72757,,,,,,,,,,
23150,72403,,,,,,,,,,
23151,72225,,,,,,,,,,
23152,66218,,,,,,,,,,
23153,647,,,,,,,,,,
23154,61111,,,,,,,,,,
23155,34760,,,,,,,,,,
23156,65737,,,,,,,,,,
23157,44089,,,,,,,,,,
23158,14150,,,,,,,,,,
23159,11976,,,,,,,,,,
23160,60565,,,,,,,,,,
23161,80534,,,,,,,,,,
23162,8406,,,,,,,,,,
23163,79913,,,,,,,,,,
23164,8097,,,,,,,,,,
23165,11358,,,,,,,,,,
23166,10522,,,,,,,,,,
23167,11694,,,,,,,,,,
23168,1075,,,,,,,,,,
23169,8070,,,,,,,,,,
